,Error,Alert,Value
603,longdesc_invalid,link_word,0.12180451127819548
604,longdesc_invalid,noscript,0.6541353383458647
605,longdesc_invalid,plugin,0.07518796992481203
606,longdesc_invalid,tabindex,0.43759398496240604
607,longdesc_invalid,table_caption_possible,0.009022556390977444
608,longdesc_invalid,text_small,1.8375939849624061
609,longdesc_invalid,title_redundant,12.360902255639099
610,longdesc_invalid,underline,0.8962406015037594
611,longdesc_invalid,text_justified,4.209022556390978
612,marquee,accesskey,0.08939947780678852
613,marquee,alt_duplicate,1.485639686684073
614,marquee,alt_long,0.2318537859007833
615,marquee,alt_redundant,4.828616187989556
616,marquee,alt_suspicious,0.7580156657963446
617,marquee,applet,0.0006266318537859008
618,marquee,audio_video,0.17608355091383812
619,marquee,event_handler,5.517180156657964
620,marquee,fieldset_missing,0.0731070496083551
621,marquee,flash,0.44146214099216713
622,marquee,h1_missing,0.36532637075718016
623,marquee,heading_missing,0.2843864229765013
624,marquee,heading_possible,0.23007832898172323
625,marquee,heading_skipped,0.923864229765013
626,marquee,javascript_jumpmenu,0.18140992167101827
627,marquee,label_orphaned,0.7410966057441253
628,marquee,label_title,0.11185378590078329
629,marquee,legend_missing,0.040313315926892954
630,marquee,link_document,0.0005221932114882506
631,marquee,link_excel,0.021827676240208878
632,marquee,link_internal_broken,0.4677806788511749
633,marquee,link_pdf,1.3885117493472585
634,marquee,link_powerpoint,0.006788511749347258
635,marquee,link_redundant,21.13911227154047
636,marquee,link_suspicious,1.0036553524804177
637,marquee,link_word,0.08062663185378591
638,marquee,noscript,0.5995822454308094
639,marquee,plugin,0.0402088772845953
640,marquee,tabindex,0.4677806788511749
641,marquee,table_caption_possible,0.01587467362924282
642,marquee,text_small,1.7518537859007832
643,marquee,title_redundant,33.12187989556136
644,marquee,underline,0.7582245430809399
645,marquee,text_justified,5.602088772845953
646,meta_refresh,accesskey,0.09724388975559023
647,meta_refresh,alt_duplicate,1.3199861327786444
648,meta_refresh,alt_long,1.5423816952678107
649,meta_refresh,alt_redundant,5.455538221528861
650,meta_refresh,alt_suspicious,0.8479805858901023
651,meta_refresh,applet,0.0003466805338880222
652,meta_refresh,audio_video,0.023227595770497485
653,meta_refresh,event_handler,3.323799618651413
654,meta_refresh,fieldset_missing,0.10556422256890276
655,meta_refresh,flash,0.08511007106950945
656,meta_refresh,h1_missing,0.28202461431790604
657,meta_refresh,heading_missing,0.2310625758363668
658,meta_refresh,heading_possible,0.312359161033108
659,meta_refresh,heading_skipped,2.3529207834980066
660,meta_refresh,javascript_jumpmenu,0.09204368174726989
661,meta_refresh,label_orphaned,0.48049921996879874
662,meta_refresh,label_title,0.1421390188940891
663,meta_refresh,legend_missing,0.3671346853874155
664,meta_refresh,link_document,0.0001733402669440111
665,meta_refresh,link_excel,0.005893569076096377
666,meta_refresh,link_internal_broken,0.5257410296411856
667,meta_refresh,link_pdf,0.37216155312879184
668,meta_refresh,link_powerpoint,0.0
669,meta_refresh,link_redundant,35.56838273530941
670,meta_refresh,link_suspicious,1.4321372854914196
671,meta_refresh,link_word,0.009880395215808632
672,meta_refresh,noscript,3.424336973478939
673,meta_refresh,plugin,0.023054255503553476
674,meta_refresh,tabindex,0.3333333333333333
675,meta_refresh,table_caption_possible,0.014907262957184954
676,meta_refresh,text_small,2.237996186514127
677,meta_refresh,title_redundant,33.278037788178196
678,meta_refresh,underline,0.5023400936037441
679,meta_refresh,text_justified,3.1133645345813834
680,server_image_map,accesskey,
681,server_image_map,alt_duplicate,
682,server_image_map,alt_long,
683,server_image_map,alt_redundant,
684,server_image_map,alt_suspicious,
685,server_image_map,applet,
686,server_image_map,audio_video,
687,server_image_map,event_handler,
688,server_image_map,fieldset_missing,
689,server_image_map,flash,
690,server_image_map,h1_missing,
691,server_image_map,heading_missing,
692,server_image_map,heading_possible,
693,server_image_map,heading_skipped,
694,server_image_map,javascript_jumpmenu,
695,server_image_map,label_orphaned,
696,server_image_map,label_title,
697,server_image_map,legend_missing,
698,server_image_map,link_document,
699,server_image_map,link_excel,
700,server_image_map,link_internal_broken,
701,server_image_map,link_pdf,
702,server_image_map,link_powerpoint,
703,server_image_map,link_redundant,
704,server_image_map,link_suspicious,
705,server_image_map,link_word,
706,server_image_map,noscript,
707,server_image_map,plugin,
708,server_image_map,tabindex,
709,server_image_map,table_caption_possible,
710,server_image_map,text_small,
711,server_image_map,title_redundant,
712,server_image_map,underline,
713,server_image_map,text_justified,
714,th_empty,accesskey,0.22461928934010153
715,th_empty,alt_duplicate,1.407994923857868
716,th_empty,alt_long,0.4479695431472081
717,th_empty,alt_redundant,2.0555203045685277
718,th_empty,alt_suspicious,0.6456218274111675
719,th_empty,applet,0.0015862944162436548
720,th_empty,audio_video,0.1548223350253807
721,th_empty,event_handler,4.013007614213198
722,th_empty,fieldset_missing,0.366751269035533
723,th_empty,flash,0.10691624365482233
724,th_empty,h1_missing,0.26300761421319796
725,th_empty,heading_missing,0.1313451776649746
726,th_empty,heading_possible,0.7642766497461929
727,th_empty,heading_skipped,1.0666243654822336
728,th_empty,javascript_jumpmenu,0.1947969543147208
729,th_empty,label_orphaned,1.2036802030456852
730,th_empty,label_title,0.18972081218274112
731,th_empty,legend_missing,0.22557106598984772
732,th_empty,link_document,0.00031725888324873094
733,th_empty,link_excel,0.009200507614213198
734,th_empty,link_internal_broken,0.7611040609137056
735,th_empty,link_pdf,0.9413071065989848
736,th_empty,link_powerpoint,0.0031725888324873096
737,th_empty,link_redundant,22.246827411167512
738,th_empty,link_suspicious,1.7385786802030456
739,th_empty,link_word,0.026967005076142133
740,th_empty,noscript,1.4933375634517767
741,th_empty,plugin,0.032043147208121826
742,th_empty,tabindex,2.042195431472081
743,th_empty,table_caption_possible,0.15228426395939088
744,th_empty,text_small,2.925761421319797
745,th_empty,title_redundant,20.448921319796955
746,th_empty,underline,0.7315989847715736
747,th_empty,text_justified,3.74492385786802
748,title_invalid,accesskey,0.014606386342080304
749,title_invalid,alt_duplicate,0.5432816945937401
750,title_invalid,alt_long,0.25602276319949413
751,title_invalid,alt_redundant,0.3605437875434714
752,title_invalid,alt_suspicious,0.26120771419538413
753,title_invalid,applet,0.0
754,title_invalid,audio_video,0.022194119506797345
755,title_invalid,event_handler,0.6676572873853936
756,title_invalid,fieldset_missing,0.03054062598798609
757,title_invalid,flash,0.027442301612393298
758,title_invalid,h1_missing,0.13373379702813784
759,title_invalid,heading_missing,0.5324059437243124
760,title_invalid,heading_possible,0.4110022130888397
761,title_invalid,heading_skipped,0.33474549478343346
762,title_invalid,javascript_jumpmenu,0.02592475497944989
763,title_invalid,label_orphaned,0.23313310148593108
764,title_invalid,label_title,0.04799241226683528
765,title_invalid,legend_missing,0.021941195067973443
766,title_invalid,link_document,0.0005690799873537781
767,title_invalid,link_excel,0.0012013910844135315
768,title_invalid,link_internal_broken,0.12247865950047424
769,title_invalid,link_pdf,0.3374644325007904
770,title_invalid,link_powerpoint,0.0003161555485298767
771,title_invalid,link_redundant,4.032816945937401
772,title_invalid,link_suspicious,0.7360733480872589
773,title_invalid,link_word,0.008725893139424597
774,title_invalid,noscript,0.3676889029402466
775,title_invalid,plugin,0.010369901991779956
776,title_invalid,tabindex,0.09649067341131837
777,title_invalid,table_caption_possible,0.0029086310464748657
778,title_invalid,text_small,0.3766044894087891
779,title_invalid,title_redundant,2.892127726841606
780,title_invalid,underline,0.19993676889029402
781,title_invalid,text_justified,0.9774897249446728
