,Technologies,Alert Type,Value
526,CMS - Squarespace,label_title,0.024711040255081706
527,CMS - Squarespace,legend_missing,0.07174172977281786
528,CMS - Squarespace,link_document,0.00019928258270227183
529,CMS - Squarespace,link_excel,0.0025906735751295338
530,CMS - Squarespace,link_internal_broken,0.2896572339577521
531,CMS - Squarespace,link_pdf,0.272718214428059
532,CMS - Squarespace,link_powerpoint,0.0007971303308090873
533,CMS - Squarespace,link_redundant,7.233758469509765
534,CMS - Squarespace,link_suspicious,1.0018931845356716
535,CMS - Squarespace,link_word,0.008569151056197688
536,CMS - Squarespace,noscript,7.87803905938621
537,CMS - Squarespace,plugin,0.015444400159426067
538,CMS - Squarespace,tabindex,0.13939816660023913
539,CMS - Squarespace,table_caption_possible,0.0038860103626943004
540,CMS - Squarespace,text_small,0.8623953766440813
541,CMS - Squarespace,title_redundant,3.2304703068951772
542,CMS - Squarespace,underline,0.3487445197289757
543,CMS - Squarespace,text_justified,1.4082303706656039
544,CMS - TYPO3 CMS,accesskey,0.3601496725912067
545,CMS - TYPO3 CMS,alt_duplicate,0.8775892021916344
546,CMS - TYPO3 CMS,alt_long,0.4706668448483229
547,CMS - TYPO3 CMS,alt_redundant,1.186288921555526
548,CMS - TYPO3 CMS,alt_suspicious,0.4579714018441801
549,CMS - TYPO3 CMS,applet,0.0
550,CMS - TYPO3 CMS,audio_video,0.029934518241347054
551,CMS - TYPO3 CMS,event_handler,0.9991981825471068
552,CMS - TYPO3 CMS,fieldset_missing,0.0987571829480155
553,CMS - TYPO3 CMS,flash,0.01376453294133369
554,CMS - TYPO3 CMS,h1_missing,0.27448884137378055
555,CMS - TYPO3 CMS,heading_missing,0.030736335694240276
556,CMS - TYPO3 CMS,heading_possible,1.2453561405853268
557,CMS - TYPO3 CMS,heading_skipped,1.2437525056795402
558,CMS - TYPO3 CMS,javascript_jumpmenu,0.07964720032072699
559,CMS - TYPO3 CMS,label_orphaned,0.5893358278765201
560,CMS - TYPO3 CMS,label_title,0.09942536415875985
561,CMS - TYPO3 CMS,legend_missing,0.2720833890151009
562,CMS - TYPO3 CMS,link_document,0.00026727248429774154
563,CMS - TYPO3 CMS,link_excel,0.0006681812107443538
564,CMS - TYPO3 CMS,link_internal_broken,0.4208205265267941
565,CMS - TYPO3 CMS,link_pdf,0.8632901242817052
566,CMS - TYPO3 CMS,link_powerpoint,0.00026727248429774154
567,CMS - TYPO3 CMS,link_redundant,16.78551383135106
568,CMS - TYPO3 CMS,link_suspicious,0.6437257784311106
569,CMS - TYPO3 CMS,link_word,0.004142723506614994
570,CMS - TYPO3 CMS,noscript,1.4710677535747694
571,CMS - TYPO3 CMS,plugin,0.028731792062007218
572,CMS - TYPO3 CMS,tabindex,1.1063744487505012
573,CMS - TYPO3 CMS,table_caption_possible,0.02071361753307497
574,CMS - TYPO3 CMS,text_small,0.81892289188828
575,CMS - TYPO3 CMS,title_redundant,35.75985567285848
576,CMS - TYPO3 CMS,underline,0.2556461312307898
577,CMS - TYPO3 CMS,text_justified,1.2986770012027262
578,CMS - Weebly,accesskey,0.04743729552889858
579,CMS - Weebly,alt_duplicate,3.1824790985096327
580,CMS - Weebly,alt_long,0.13740458015267176
581,CMS - Weebly,alt_redundant,0.53017084696474
582,CMS - Weebly,alt_suspicious,0.2504543802253726
583,CMS - Weebly,applet,0.0
584,CMS - Weebly,audio_video,0.027262813522355506
585,CMS - Weebly,event_handler,2.5325336241366774
586,CMS - Weebly,fieldset_missing,0.041621228644129406
587,CMS - Weebly,flash,0.1475826972010178
588,CMS - Weebly,h1_missing,0.5599781897491821
589,CMS - Weebly,heading_missing,0.20029080334423846
590,CMS - Weebly,heading_possible,0.11795710650672482
591,CMS - Weebly,heading_skipped,0.12686295892402763
592,CMS - Weebly,javascript_jumpmenu,0.08087968011632134
593,CMS - Weebly,label_orphaned,0.38495092693565974
594,CMS - Weebly,label_title,0.04561977462740822
595,CMS - Weebly,legend_missing,0.03271537622682661
596,CMS - Weebly,link_document,0.0007270083605961468
597,CMS - Weebly,link_excel,0.004362050163576881
598,CMS - Weebly,link_internal_broken,0.2619047619047619
599,CMS - Weebly,link_pdf,0.32133769538349694
600,CMS - Weebly,link_powerpoint,0.0016357688113413304
601,CMS - Weebly,link_redundant,5.638313340603417
602,CMS - Weebly,link_suspicious,0.6752090149036714
603,CMS - Weebly,link_word,0.019629225736095966
604,CMS - Weebly,noscript,0.36659396583060705
605,CMS - Weebly,plugin,0.05161759360232643
606,CMS - Weebly,tabindex,0.15448927662668122
607,CMS - Weebly,table_caption_possible,0.006361323155216285
608,CMS - Weebly,text_small,1.7340966921119594
609,CMS - Weebly,title_redundant,4.344965467102872
610,CMS - Weebly,underline,0.9191203198836787
611,CMS - Weebly,text_justified,4.137041075972373
612,CMS - Wix,accesskey,0.045972915181753386
613,CMS - Wix,alt_duplicate,0.4158945117605132
614,CMS - Wix,alt_long,0.11136849607982893
615,CMS - Wix,alt_redundant,0.6318602993585175
616,CMS - Wix,alt_suspicious,1.275302922309337
617,CMS - Wix,applet,0.0
618,CMS - Wix,audio_video,0.005345687811831789
619,CMS - Wix,event_handler,2.399144689950107
620,CMS - Wix,fieldset_missing,0.026372059871703494
621,CMS - Wix,flash,0.11119030648610122
622,CMS - Wix,h1_missing,0.3406985032074127
623,CMS - Wix,heading_missing,0.15680684248039914
624,CMS - Wix,heading_possible,1.1272273699215967
625,CMS - Wix,heading_skipped,0.7542765502494654
626,CMS - Wix,javascript_jumpmenu,0.07804704205274413
627,CMS - Wix,label_orphaned,0.29454739843193156
628,CMS - Wix,label_title,0.03492516037063435
629,CMS - Wix,legend_missing,0.03082679971489665
630,CMS - Wix,link_document,0.0001781895937277263
631,CMS - Wix,link_excel,0.003563791874554526
632,CMS - Wix,link_internal_broken,0.2134711332858161
633,CMS - Wix,link_pdf,0.315751960085531
634,CMS - Wix,link_powerpoint,0.001781895937277263
635,CMS - Wix,link_redundant,5.708303635067712
636,CMS - Wix,link_suspicious,0.6528866714183892
637,CMS - Wix,link_word,0.01781895937277263
638,CMS - Wix,noscript,0.26870990734141126
639,CMS - Wix,plugin,0.2614041339985745
640,CMS - Wix,tabindex,0.152352102637206
641,CMS - Wix,table_caption_possible,0.006236635780470421
642,CMS - Wix,text_small,1.1869208838203849
643,CMS - Wix,title_redundant,4.160905203136137
644,CMS - Wix,underline,1.9787954383464006
645,CMS - Wix,text_justified,2.417854597291518
646,CMS - WordPress,accesskey,0.015989052194368417
647,CMS - WordPress,alt_duplicate,0.9257433675398845
648,CMS - WordPress,alt_long,1.0150372084377584
649,CMS - WordPress,alt_redundant,1.3851505964246569
650,CMS - WordPress,alt_suspicious,0.4115137841077346
651,CMS - WordPress,applet,3.5253472467038e-05
652,CMS - WordPress,audio_video,0.08417888252902002
653,CMS - WordPress,event_handler,0.6294892092325639
654,CMS - WordPress,fieldset_missing,0.052639844115554474
655,CMS - WordPress,flash,0.018956753603866346
656,CMS - WordPress,h1_missing,0.2693878074263042
657,CMS - WordPress,heading_missing,0.030202611320851468
658,CMS - WordPress,heading_possible,0.6357162544146963
659,CMS - WordPress,heading_skipped,1.2484087864472833
660,CMS - WordPress,javascript_jumpmenu,0.05245396216981918
661,CMS - WordPress,label_orphaned,0.4543723920442527
662,CMS - WordPress,label_title,0.16786742130463486
663,CMS - WordPress,legend_missing,0.06768987199784633
664,CMS - WordPress,link_document,0.00026920833520283565
665,CMS - WordPress,link_excel,0.0017722882067520015
666,CMS - WordPress,link_internal_broken,0.46545480184343613
667,CMS - WordPress,link_pdf,0.31379436329023863
668,CMS - WordPress,link_powerpoint,0.0007307083384076968
669,CMS - WordPress,link_redundant,13.965816951151506
670,CMS - WordPress,link_suspicious,2.2071750431053823
671,CMS - WordPress,link_word,0.005717472261926891
672,CMS - WordPress,noscript,1.8415580752885978
673,CMS - WordPress,plugin,0.01652746886477409
674,CMS - WordPress,tabindex,0.38089454083954544
675,CMS - WordPress,table_caption_possible,0.006746232685737727
676,CMS - WordPress,text_small,0.9571285726189485
677,CMS - WordPress,title_redundant,10.49925647221706
678,CMS - WordPress,underline,0.30105183542397107
679,CMS - WordPress,text_justified,2.985340965175979
680,Frameworks - Angular,accesskey,0.10295200481959971
681,Frameworks - Angular,alt_duplicate,1.292389048798447
682,Frameworks - Angular,alt_long,0.34091974027712696
683,Frameworks - Angular,alt_redundant,1.8714773411874959
684,Frameworks - Angular,alt_suspicious,0.8548095588727492
685,Frameworks - Angular,applet,0.0
686,Frameworks - Angular,audio_video,0.026507798380078988
687,Frameworks - Angular,event_handler,1.4883191646027176
688,Frameworks - Angular,fieldset_missing,0.13970145257380012
689,Frameworks - Angular,flash,0.015195126849186693
690,Frameworks - Angular,h1_missing,0.2556396010442466
691,Frameworks - Angular,heading_missing,0.04799518040029453
692,Frameworks - Angular,heading_possible,1.0282482093848317
693,Frameworks - Angular,heading_skipped,2.0456523194323584
694,Frameworks - Angular,javascript_jumpmenu,0.04089965861168753
695,Frameworks - Angular,label_orphaned,1.4338309123769999
696,Frameworks - Angular,label_title,0.17243456724010978
697,Frameworks - Angular,legend_missing,0.1874958163197001
698,Frameworks - Angular,link_document,6.693888479817926e-05
699,Frameworks - Angular,link_excel,0.00455184416627619
700,Frameworks - Angular,link_internal_broken,1.1723006894705135
701,Frameworks - Angular,link_pdf,0.3899190039493942
702,Frameworks - Angular,link_powerpoint,0.00046857219358725484
703,Frameworks - Angular,link_redundant,14.741749782448624
704,Frameworks - Angular,link_suspicious,0.9774415958230136
705,Frameworks - Angular,link_word,0.004484905281478011
706,Frameworks - Angular,noscript,1.9519378807149073
707,Frameworks - Angular,plugin,0.04504986946917464
708,Frameworks - Angular,tabindex,1.0139902269228194
709,Frameworks - Angular,table_caption_possible,0.018675948858692015
710,Frameworks - Angular,text_small,1.7854608742218354
711,Frameworks - Angular,title_redundant,17.48959100341388
712,Frameworks - Angular,underline,0.6592810763772675
713,Frameworks - Angular,text_justified,1.2065064596023831
714,Frameworks - Backbone.js,accesskey,0.05776523502954405
715,Frameworks - Backbone.js,alt_duplicate,1.5403033777229032
716,Frameworks - Backbone.js,alt_long,0.96772202134227
717,Frameworks - Backbone.js,alt_redundant,1.355851486021695
718,Frameworks - Backbone.js,alt_suspicious,1.1406649616368287
719,Frameworks - Backbone.js,applet,0.0
720,Frameworks - Backbone.js,audio_video,0.09361495722726872
721,Frameworks - Backbone.js,event_handler,1.55798571302584
722,Frameworks - Backbone.js,fieldset_missing,0.09634888438133875
723,Frameworks - Backbone.js,flash,0.03624658259105741
724,Frameworks - Backbone.js,h1_missing,0.24530381867889584
725,Frameworks - Backbone.js,heading_missing,0.09546697239615487
726,Frameworks - Backbone.js,heading_possible,0.6993562042508158
727,Frameworks - Backbone.js,heading_skipped,1.0749625187406298
728,Frameworks - Backbone.js,javascript_jumpmenu,0.04762324719992945
729,Frameworks - Backbone.js,label_orphaned,1.0369521121792045
730,Frameworks - Backbone.js,label_title,0.19825381426933592
731,Frameworks - Backbone.js,legend_missing,0.09352676602875033
732,Frameworks - Backbone.js,link_document,0.00017638239703677574
733,Frameworks - Backbone.js,link_excel,0.0022488755622188904
734,Frameworks - Backbone.js,link_internal_broken,0.6910221359908281
735,Frameworks - Backbone.js,link_pdf,0.3146221007143487
736,Frameworks - Backbone.js,link_powerpoint,0.0008378163859246847
737,Frameworks - Backbone.js,link_redundant,14.465208572184496
738,Frameworks - Backbone.js,link_suspicious,1.409956786312726
739,Frameworks - Backbone.js,link_word,0.007011200282211835
740,Frameworks - Backbone.js,noscript,2.344959873004674
741,Frameworks - Backbone.js,plugin,0.0377899285651292
742,Frameworks - Backbone.js,tabindex,0.738072140400388
743,Frameworks - Backbone.js,table_caption_possible,0.0074962518740629685
744,Frameworks - Backbone.js,text_small,1.6773965958197372
745,Frameworks - Backbone.js,title_redundant,10.250242525795926
746,Frameworks - Backbone.js,underline,0.4944880500926008
747,Frameworks - Backbone.js,text_justified,2.2450833406826
748,Frameworks - Handlebars,accesskey,0.08884823936760959
749,Frameworks - Handlebars,alt_duplicate,1.692624289540733
750,Frameworks - Handlebars,alt_long,0.6186711961847521
751,Frameworks - Handlebars,alt_redundant,1.9662899327105245
752,Frameworks - Handlebars,alt_suspicious,0.9033775396877246
753,Frameworks - Handlebars,applet,0.0
754,Frameworks - Handlebars,audio_video,0.012608610439668126
755,Frameworks - Handlebars,event_handler,2.7936238322336187
756,Frameworks - Handlebars,fieldset_missing,0.13673482720324034
757,Frameworks - Handlebars,flash,0.04755993989677925
758,Frameworks - Handlebars,h1_missing,0.2701378454301953
759,Frameworks - Handlebars,heading_missing,0.06898804468543804
760,Frameworks - Handlebars,heading_possible,0.9872607303847912
761,Frameworks - Handlebars,heading_skipped,1.3232508002874501
762,Frameworks - Handlebars,javascript_jumpmenu,0.07741556150780689
763,Frameworks - Handlebars,label_orphaned,1.8590840791794603
764,Frameworks - Handlebars,label_title,0.319527013784543
765,Frameworks - Handlebars,legend_missing,0.24563925001633238
766,Frameworks - Handlebars,link_document,0.0009799438165545176
767,Frameworks - Handlebars,link_excel,0.0020905468086496373
768,Frameworks - Handlebars,link_internal_broken,1.1447703664989874
769,Frameworks - Handlebars,link_pdf,0.3565035604625335
770,Frameworks - Handlebars,link_powerpoint,0.0007186254654733129
771,Frameworks - Handlebars,link_redundant,19.26451950088195
772,Frameworks - Handlebars,link_suspicious,1.1994512314627295
773,Frameworks - Handlebars,link_word,0.007970209707976742
774,Frameworks - Handlebars,noscript,3.265891422225126
775,Frameworks - Handlebars,plugin,0.030835565427582153
776,Frameworks - Handlebars,tabindex,0.9220618017900307
777,Frameworks - Handlebars,table_caption_possible,0.03246880512183968
778,Frameworks - Handlebars,text_small,2.3298490886522507
779,Frameworks - Handlebars,title_redundant,17.635983536943883
780,Frameworks - Handlebars,underline,0.5221793950480172
781,Frameworks - Handlebars,text_justified,1.94362056575423
782,Frameworks - Knockout.js,accesskey,0.11013340902639795
783,Frameworks - Knockout.js,alt_duplicate,0.867726369571388
784,Frameworks - Knockout.js,alt_long,0.3474311666193585
785,Frameworks - Knockout.js,alt_redundant,1.2529094521714448
786,Frameworks - Knockout.js,alt_suspicious,0.8238717002554641
787,Frameworks - Knockout.js,applet,0.0
788,Frameworks - Knockout.js,audio_video,0.01845018450184502
789,Frameworks - Knockout.js,event_handler,2.5654271927334658
790,Frameworks - Knockout.js,fieldset_missing,0.09054782855520863
791,Frameworks - Knockout.js,flash,0.09225092250922509
792,Frameworks - Knockout.js,h1_missing,0.43755322168606303
793,Frameworks - Knockout.js,heading_missing,0.11439114391143912
794,Frameworks - Knockout.js,heading_possible,0.39511779733181945
795,Frameworks - Knockout.js,heading_skipped,0.6860630144762986
796,Frameworks - Knockout.js,javascript_jumpmenu,0.09991484530229917
797,Frameworks - Knockout.js,label_orphaned,0.9648027249503264
798,Frameworks - Knockout.js,label_title,0.4392563156400795
799,Frameworks - Knockout.js,legend_missing,0.12049389724666477
800,Frameworks - Knockout.js,link_document,0.0017030939540164632
801,Frameworks - Knockout.js,link_excel,0.004541583877377235
802,Frameworks - Knockout.js,link_internal_broken,0.5830258302583026
803,Frameworks - Knockout.js,link_pdf,0.4371274481975589
804,Frameworks - Knockout.js,link_powerpoint,0.0012773204655123474
805,Frameworks - Knockout.js,link_redundant,13.868435992052229
806,Frameworks - Knockout.js,link_suspicious,0.6995458416122623
807,Frameworks - Knockout.js,link_word,0.0143343741129719
808,Frameworks - Knockout.js,noscript,1.3804995742265116
809,Frameworks - Knockout.js,plugin,0.03349418109565711
810,Frameworks - Knockout.js,tabindex,0.8775191598069827
811,Frameworks - Knockout.js,table_caption_possible,0.05449900652852682
812,Frameworks - Knockout.js,text_small,1.691314220834516
813,Frameworks - Knockout.js,title_redundant,10.42194152710758
814,Frameworks - Knockout.js,underline,0.4974453590689753
815,Frameworks - Knockout.js,text_justified,1.9870848708487086
816,Frameworks - MooTools,accesskey,0.11963156142492509
817,Frameworks - MooTools,alt_duplicate,1.3031849961158584
818,Frameworks - MooTools,alt_long,0.2996337809344135
819,Frameworks - MooTools,alt_redundant,1.7923648873598934
820,Frameworks - MooTools,alt_suspicious,1.5034957274442349
821,Frameworks - MooTools,applet,3.6991824806717716e-05
822,Frameworks - MooTools,audio_video,0.03739873487959161
823,Frameworks - MooTools,event_handler,2.1577331409758442
824,Frameworks - MooTools,fieldset_missing,0.06244220027373951
825,Frameworks - MooTools,flash,0.11955757777531166
826,Frameworks - MooTools,h1_missing,0.3994377242629379
827,Frameworks - MooTools,heading_missing,0.08178892464765287
828,Frameworks - MooTools,heading_possible,0.3739873487959161
829,Frameworks - MooTools,heading_skipped,0.6712166611178929
830,Frameworks - MooTools,javascript_jumpmenu,0.13161691266230163
831,Frameworks - MooTools,label_orphaned,0.3038138571375726
832,Frameworks - MooTools,label_title,0.13243073280804943
833,Frameworks - MooTools,legend_missing,0.13272666740650316
834,Frameworks - MooTools,link_document,0.0008878037953612252
835,Frameworks - MooTools,link_excel,0.01246624495986387
836,Frameworks - MooTools,link_internal_broken,0.5025709318240669
837,Frameworks - MooTools,link_pdf,0.9261273258609847
838,Frameworks - MooTools,link_powerpoint,0.0017756075907224503
839,Frameworks - MooTools,link_redundant,12.352680057707246
840,Frameworks - MooTools,link_suspicious,1.3092886472089669
841,Frameworks - MooTools,link_word,0.02426663707320682
842,Frameworks - MooTools,noscript,0.7896274923241964
843,Frameworks - MooTools,plugin,0.03725076758036474
844,Frameworks - MooTools,tabindex,0.22465135205119668
845,Frameworks - MooTools,table_caption_possible,0.006214626567528576
846,Frameworks - MooTools,text_small,1.619428106388488
847,Frameworks - MooTools,title_redundant,12.719675951614693
848,Frameworks - MooTools,underline,0.5599082602744794
849,Frameworks - MooTools,text_justified,5.2659712203603
850,Frameworks - Mustache,accesskey,0.17054986020503263
851,Frameworks - Mustache,alt_duplicate,2.3306786410234688
852,Frameworks - Mustache,alt_long,0.5202067271032789
853,Frameworks - Mustache,alt_redundant,1.5744302296026433
854,Frameworks - Mustache,alt_suspicious,0.5486740659154452
855,Frameworks - Mustache,applet,0.0
856,Frameworks - Mustache,audio_video,0.029738202151995255
857,Frameworks - Mustache,event_handler,2.23239854274337
858,Frameworks - Mustache,fieldset_missing,0.23468609675506227
859,Frameworks - Mustache,flash,0.07413369482335
860,Frameworks - Mustache,h1_missing,0.3827840379564518
861,Frameworks - Mustache,heading_missing,0.11031093789714479
862,Frameworks - Mustache,heading_possible,0.588155553672795
863,Frameworks - Mustache,heading_skipped,0.9839023976955011
864,Frameworks - Mustache,javascript_jumpmenu,0.07379479793272897
865,Frameworks - Mustache,label_orphaned,0.994408201304753
866,Frameworks - Mustache,label_title,0.19376429721257307
867,Frameworks - Mustache,legend_missing,0.12564602219774634
868,Frameworks - Mustache,link_document,0.0005930695585868
869,Frameworks - Mustache,link_excel,0.0034736931288655427
870,Frameworks - Mustache,link_internal_broken,0.5243582140133864
871,Frameworks - Mustache,link_pdf,0.3994747098195374
872,Frameworks - Mustache,link_powerpoint,0.0011014148945183429
873,Frameworks - Mustache,link_redundant,14.369990680335508
874,Frameworks - Mustache,link_suspicious,1.0908243666864357
875,Frameworks - Mustache,link_word,0.0142336694060832
876,Frameworks - Mustache,noscript,2.0796407692959415
877,Frameworks - Mustache,plugin,0.03744810641362366
878,Frameworks - Mustache,tabindex,0.5526561043802423
879,Frameworks - Mustache,table_caption_possible,0.012369736507667543
880,Frameworks - Mustache,text_small,2.0172837414216724
881,Frameworks - Mustache,title_redundant,14.099466237397271
882,Frameworks - Mustache,underline,0.7633652461238668
883,Frameworks - Mustache,text_justified,2.4626789799203594
884,Frameworks - Prototype,accesskey,0.1999860879243183
885,Frameworks - Prototype,alt_duplicate,2.0583611574846965
886,Frameworks - Prototype,alt_long,0.46967167501391205
887,Frameworks - Prototype,alt_redundant,3.1110183639398996
888,Frameworks - Prototype,alt_suspicious,0.8361853088480802
889,Frameworks - Prototype,applet,0.0
890,Frameworks - Prototype,audio_video,0.09418475236505286
891,Frameworks - Prototype,event_handler,5.515303283249861
892,Frameworks - Prototype,fieldset_missing,0.11213132999443517
893,Frameworks - Prototype,flash,0.12082637729549249
894,Frameworks - Prototype,h1_missing,0.2639120756816917
895,Frameworks - Prototype,heading_missing,0.11853088480801335
896,Frameworks - Prototype,heading_possible,0.5833333333333334
897,Frameworks - Prototype,heading_skipped,0.8146911519198664
898,Frameworks - Prototype,javascript_jumpmenu,0.2243322203672788
899,Frameworks - Prototype,label_orphaned,1.7020728992765721
900,Frameworks - Prototype,label_title,0.49700890372843626
901,Frameworks - Prototype,legend_missing,0.244087367835281
902,Frameworks - Prototype,link_document,0.0006260434056761269
903,Frameworks - Prototype,link_excel,0.0036867000556483026
904,Frameworks - Prototype,link_internal_broken,0.9245269894268224
905,Frameworks - Prototype,link_pdf,0.4698803561491374
906,Frameworks - Prototype,link_powerpoint,0.0012520868113522537
907,Frameworks - Prototype,link_redundant,20.718071786310517
908,Frameworks - Prototype,link_suspicious,1.1812743461324429
909,Frameworks - Prototype,link_word,0.013216471897607123
910,Frameworks - Prototype,noscript,1.8576794657762938
911,Frameworks - Prototype,plugin,0.022189760712298275
912,Frameworks - Prototype,tabindex,0.43767390094602115
913,Frameworks - Prototype,table_caption_possible,0.00813856427378965
914,Frameworks - Prototype,text_small,2.583542014468559
915,Frameworks - Prototype,title_redundant,28.131469115191987
916,Frameworks - Prototype,underline,0.9398998330550918
917,Frameworks - Prototype,text_justified,3.3674874791318863
918,Frameworks - React,accesskey,0.07421777221526908
919,Frameworks - React,alt_duplicate,1.1212765957446809
920,Frameworks - React,alt_long,0.39593241551939923
921,Frameworks - React,alt_redundant,1.6326032540675846
922,Frameworks - React,alt_suspicious,0.9398936170212766
923,Frameworks - React,applet,0.0
924,Frameworks - React,audio_video,0.060294117647058824
925,Frameworks - React,event_handler,1.5530663329161452
926,Frameworks - React,fieldset_missing,0.08992490613266584
927,Frameworks - React,flash,0.03006883604505632
928,Frameworks - React,h1_missing,0.22428035043804756
929,Frameworks - React,heading_missing,0.06849186483103879
930,Frameworks - React,heading_possible,0.9020337922403003
931,Frameworks - React,heading_skipped,1.3405819774718397
932,Frameworks - React,javascript_jumpmenu,0.07168335419274093
933,Frameworks - React,label_orphaned,1.0632978723404256
934,Frameworks - React,label_title,0.2090738423028786
935,Frameworks - React,legend_missing,0.18961201501877348
936,Frameworks - React,link_document,0.000344180225281602
937,Frameworks - React,link_excel,0.0020963704630788484
938,Frameworks - React,link_internal_broken,0.5634230287859825
939,Frameworks - React,link_pdf,0.320244055068836
940,Frameworks - React,link_powerpoint,0.0006257822277847309
941,Frameworks - React,link_redundant,13.583510638297872
942,Frameworks - React,link_suspicious,1.7370150187734668
943,Frameworks - React,link_word,0.005256570713391739
944,Frameworks - React,noscript,2.538735919899875
945,Frameworks - React,plugin,0.08188360450563203
946,Frameworks - React,tabindex,0.7035669586983729
947,Frameworks - React,table_caption_possible,0.01639549436795995
948,Frameworks - React,text_small,1.8443679599499374
949,Frameworks - React,title_redundant,10.937859824780976
950,Frameworks - React,underline,0.8310075093867334
951,Frameworks - React,text_justified,2.353347934918648
952,Frameworks - RequireJS,accesskey,0.06925547996976568
953,Frameworks - RequireJS,alt_duplicate,1.2693216175359032
954,Frameworks - RequireJS,alt_long,0.5690192743764172
955,Frameworks - RequireJS,alt_redundant,1.850765306122449
956,Frameworks - RequireJS,alt_suspicious,1.1327003023431594
957,Frameworks - RequireJS,applet,0.0
958,Frameworks - RequireJS,audio_video,0.05314625850340136
959,Frameworks - RequireJS,event_handler,1.4842687074829932
960,Frameworks - RequireJS,fieldset_missing,0.12703136810279667
961,Frameworks - RequireJS,flash,0.045351473922902494
962,Frameworks - RequireJS,h1_missing,0.2964380196523054
963,Frameworks - RequireJS,heading_missing,0.09863945578231292
964,Frameworks - RequireJS,heading_possible,1.3678665910808767
965,Frameworks - RequireJS,heading_skipped,1.1395030234315948
966,Frameworks - RequireJS,javascript_jumpmenu,0.05300453514739229
967,Frameworks - RequireJS,label_orphaned,1.1500377928949357
968,Frameworks - RequireJS,label_title,0.2761715797430083
969,Frameworks - RequireJS,legend_missing,0.1526360544217687
970,Frameworks - RequireJS,link_document,0.0002362055933484505
971,Frameworks - RequireJS,link_excel,0.002787226001511716
972,Frameworks - RequireJS,link_internal_broken,0.7114512471655329
973,Frameworks - RequireJS,link_pdf,0.4568216175359032
974,Frameworks - RequireJS,link_powerpoint,0.0007558578987150416
975,Frameworks - RequireJS,link_redundant,18.127031368102795
976,Frameworks - RequireJS,link_suspicious,1.1687925170068028
977,Frameworks - RequireJS,link_word,0.013605442176870748
978,Frameworks - RequireJS,noscript,2.540721844293273
979,Frameworks - RequireJS,plugin,0.083994708994709
980,Frameworks - RequireJS,tabindex,1.12197656840514
981,Frameworks - RequireJS,table_caption_possible,0.010770975056689343
982,Frameworks - RequireJS,text_small,2.6673280423280423
983,Frameworks - RequireJS,title_redundant,16.843301209372637
984,Frameworks - RequireJS,underline,1.0850812547241118
985,Frameworks - RequireJS,text_justified,1.6477702191987906
986,Frameworks - TweenMax,accesskey,0.02875746066196419
987,Frameworks - TweenMax,alt_duplicate,1.3376094876366174
988,Frameworks - TweenMax,alt_long,0.33098209441128595
989,Frameworks - TweenMax,alt_redundant,1.135842182776529
990,Frameworks - TweenMax,alt_suspicious,1.007480040306953
991,Frameworks - TweenMax,applet,3.875668552825362e-05
992,Frameworks - TweenMax,audio_video,0.022943957832726146
993,Frameworks - TweenMax,event_handler,1.1199131850244166
994,Frameworks - TweenMax,fieldset_missing,0.07983877218820247
995,Frameworks - TweenMax,flash,0.030656538252848618
996,Frameworks - TweenMax,h1_missing,0.34369428726455314
997,Frameworks - TweenMax,heading_missing,0.06918068366793272
998,Frameworks - TweenMax,heading_possible,1.4152778854352375
999,Frameworks - TweenMax,heading_skipped,1.443764049298504
1000,Frameworks - TweenMax,javascript_jumpmenu,0.043795054646926596
1001,Frameworks - TweenMax,label_orphaned,0.7396713433067205
1002,Frameworks - TweenMax,label_title,0.1404929850399194
1003,Frameworks - TweenMax,legend_missing,0.1197581582823037
1004,Frameworks - TweenMax,link_document,0.00027129679869777537
1005,Frameworks - TweenMax,link_excel,0.00224788776063871
1006,Frameworks - TweenMax,link_internal_broken,0.6289434927524998
1007,Frameworks - TweenMax,link_pdf,0.3931090613130765
1008,Frameworks - TweenMax,link_powerpoint,0.001123943880319355
1009,Frameworks - TweenMax,link_redundant,12.07700953414464
1010,Frameworks - TweenMax,link_suspicious,1.35485621269669
1011,Frameworks - TweenMax,link_word,0.008603984187272304
1012,Frameworks - TweenMax,noscript,1.9013642353305946
1013,Frameworks - TweenMax,plugin,0.07708704751569646
1014,Frameworks - TweenMax,tabindex,0.48073792729245796
1015,Frameworks - TweenMax,table_caption_possible,0.007596310363537711
1016,Frameworks - TweenMax,text_small,1.2866056894814355
1017,Frameworks - TweenMax,title_redundant,10.26916518099372
1018,Frameworks - TweenMax,underline,0.7384698860553446
1019,Frameworks - TweenMax,text_justified,1.7740485233702814
1020,Frameworks - Vue.js,accesskey,0.07034191896369935
1021,Frameworks - Vue.js,alt_duplicate,1.3479439674649796
1022,Frameworks - Vue.js,alt_long,0.26901641813526134
1023,Frameworks - Vue.js,alt_redundant,2.1021238138273834
1024,Frameworks - Vue.js,alt_suspicious,0.6716372947733092
1025,Frameworks - Vue.js,applet,0.0
1026,Frameworks - Vue.js,audio_video,0.015213134508209068
1027,Frameworks - Vue.js,event_handler,3.0117487573429735
1028,Frameworks - Vue.js,fieldset_missing,0.22955264347040216
1029,Frameworks - Vue.js,flash,0.10212381382738364
1030,Frameworks - Vue.js,h1_missing,0.2694682934176834
1031,Frameworks - Vue.js,heading_missing,0.13782196113872572
